고유 번호,자격구분코드,자격구분명,계열명,종목명,상세분야,언어,버전,급수,공통유무
2542,C,과정평가형자격,기사,일식조리산업기사,,,,,
2543,C,과정평가형자격,기사,복어조리산업기사,,,,,
2544,C,과정평가형자격,기능사,건설재료시험기능사,,,,,
2545,C,과정평가형자격,기능사,에너지관리기능사,,,,,
2546,C,과정평가형자격,기능사,유기농업기능사,,,,,
2547,C,과정평가형자격,기능사,의료전자기능사,,,,,
2548,C,과정평가형자격,기능사,수산양식기능사,,,,,
2549,C,과정평가형자격,기능사,위험물기능사,,,,,
2550,C,과정평가형자격,기능사,사진기능사,,,,,
2551,C,과정평가형자격,기능사,잠수기능사,,,,,
2552,C,과정평가형자격,기능사,환경기능사,,,,,
2553,C,과정평가형자격,기능사,산림기능사,,,,,
2554,C,과정평가형자격,기능사,항공장비정비기능사,,,,,
2555,C,과정평가형자격,기사,전산회계운용사2급,,,,,
2556,T,국가기술자격,기사,방재기사,,,,,
2557,T,국가기술자격,기사,정밀화학기사,,,,,
2558,W,일학습병행자격,L3,레이저가공,,,24V2,,
2559,W,일학습병행자격,L3,기초석유화학제품제조,,,24V2,,
2560,W,일학습병행자격,L5,화장품제조,,,24V2,,
2561,W,일학습병행자격,L3,플라스틱압출제품제조,,,24V2,,
2562,W,일학습병행자격,L5,전력계통설계,,,24V2,,
2563,W,일학습병행자격,L2,전자기기서비스,,,24V2,,
2564,W,일학습병행자격,L5,로봇제어기하드웨어개발,,,24V2,,
2565,W,일학습병행자격,L2,전자기기기구개발,,,24V2,,
2566,W,일학습병행자격,L2,정보통신선로시공,,,24V2,,
2567,W,일학습병행자격,L3,정보통신설비시공,,,24V2,,
2568,W,일학습병행자격,L5,방송시스템관리,,,24V2,,
2569,W,일학습병행자격,L3,건강기능식품가공,,,24V2,,
2570,W,일학습병행자격,L3,보석감정,,,24V2,,
2571,W,일학습병행자격,L5,연료전지에너지생산기술,,,24V2,,
2572,W,일학습병행자격,L5,해양에너지생산기술,,,24V2,,
2573,T,국가기술자격,기사,로봇소프트웨어개발기사,,,,,
2574,T,국가기술자격,기사,보석감정산업기사,,,,,
2575,W,일학습병행자격,L2,반도체장비조립,,,23V1,,
2576,W,일학습병행자격,L2,반도체장비개발,,,23V1,,
2577,C,과정평가형자격,기사,사회조사분석사2급,,,,,
2578,W,일학습병행자격,L3,단조압출인발,단조,,24V2,,
2579,W,일학습병행자격,L4,제선,,,24V2,,
2580,W,일학습병행자격,L2,탄소제품제조,,,24V2,,
2581,W,일학습병행자격,L4,탄소제품제조,,,24V2,,
2582,W,일학습병행자격,L3,고분자복합재료제조,,,24V2,,
2583,W,일학습병행자격,L3,고분자제품제조,,,24V2,,
2584,W,일학습병행자격,L4,IoT시스템운영관리,,,23V1,,
2585,C,과정평가형자격,기사,가구제작산업기사,,,,,
2586,W,일학습병행자격,L3,여행안내,,,24V2,,
2587,W,일학습병행자격,L4,크루즈운영관리,,,24V2,,
2588,W,일학습병행자격,L4,중식조리,,,24V2,,
2589,W,일학습병행자격,L3,토목·건축관리,,,24V2,,
2590,W,일학습병행자격,L2,제강,,,24V2,,
2591,W,일학습병행자격,L4,제강,,,24V2,,
2592,W,일학습병행자격,L2,제선,,,24V2,,
2593,W,일학습병행자격,L5,플라스틱압출제품제조,,,24V2,,
2594,T,국가기술자격,기사,공공조달관리사,,,,,
2595,W,일학습병행자격,L4,스포츠클럽관리,,,ver3.0,,
2596,T,국가기술자격,기사,3D프린터개발산업기사,,,,,
2597,W,일학습병행자격,L2,전자기기기구개발,,,ver3.0,,
2598,W,일학습병행자격,L3,반도체장비조립,,,ver3.0,,
2599,W,일학습병행자격,L4,반도체설계,,,ver3.0,,
2600,W,일학습병행자격,L5,SW개발,,,ver3.0,,
2601,W,일학습병행자격,L5,SW테스트,,,ver3.0,,
2602,W,일학습병행자격,L2,통신기기운용,,,ver3.0,,
2603,W,일학습병행자격,L3,수산식품가공,,,ver3.0,,
2604,W,일학습병행자격,L3,유가공,,,ver3.0,,
2605,W,일학습병행자격,L3,사료생산,,,ver3.0,,
2606,W,일학습병행자격,L5,어로관리,,,ver3.0,,
2607,W,일학습병행자격,L3,수산양식,,,ver3.0,,
2608,W,일학습병행자격,L5,수산양식,,,ver3.0,,
2609,W,일학습병행자격,L6,기계설비제어,,,ver3.0,,
2610,W,일학습병행자격,L5,임베디드SW개발,,,ver3.0,,
2611,W,일학습병행자격,L5,IT시스템운영,,,ver3.0,,
2612,W,일학습병행자격,L3,무선통신시공,,,ver3.0,,
2613,W,일학습병행자격,L4,구내방송통신설계,,,ver3.0,,
2614,W,일학습병행자격,L2,수산식품가공,,,ver3.0,,
2615,W,일학습병행자격,L2,김치류제조가공,,,ver3.0,,
2616,W,일학습병행자격,L3,산업보건관리,,,ver3.0,,
2617,W,일학습병행자격,L3,농업환경개선,,,ver3.0,,
2618,W,일학습병행자격,L3,산림조성,,,ver3.0,,
2619,C,과정평가형자격,기사,산업안전산업기사,,,,,
2620,C,과정평가형자격,기사,직업상담사,,,,1급,
2621,C,과정평가형자격,기사,설비보전기사,,,,,
2622,C,과정평가형자격,기사,일반기계기사,,,,,
2623,W,일학습병행자격,L3,기업교육,,,ver3.0,,
2624,W,일학습병행자격,L2,요양보호,,,ver3.0,,
2625,W,일학습병행자격,L5,사회복지정책,,,ver3.0,,
2626,W,일학습병행자격,L4,청소년활동,,,ver3.0,,
2627,W,일학습병행자격,L5,디지털디자인,,,ver3.0,,
2628,W,일학습병행자격,L3,서비스·경험디자인,,,ver3.0,,
2629,W,일학습병행자격,L4,스마트앱디자인설계,,,ver3.0,,
2630,W,일학습병행자격,L2,네일미용,,,ver3.0,,
2631,W,일학습병행자격,L2,헤어디자인,,,ver3.0,,
2632,C,과정평가형자격,기능사,지게차운전기능사,,,,,
2633,T,국가기술자격,기능사,떡제조기능사,,,,,
2634,W,일학습병행자격,L3,비주얼머천다이징,,,ver3.0,,
2635,W,일학습병행자격,L2,프레스그래픽아터,,,ver1.0,,
2636,T,국가기술자격,기사,이러닝운영관리사,,,,,
2637,T,국가기술자격,기능사,항공기정비기능사,,,,,
2638,T,국가기술자격,기사,스마트공장산업기사,,,,,
2639,W,일학습병행자격,L5,마케팅전략기획,,,25V3,,
2640,W,일학습병행자격,L2,선박도장,,,25V1,,
2641,W,일학습병행자격,L5,디지털디자인,,,25V2,,
2642,W,일학습병행자격,L5,방송제작,,,25V2,,
2643,W,일학습병행자격,L3,호텔식음료서비스,,,25V2,,
2644,W,일학습병행자격,L3,소믈리에,,,25V2,,
2645,W,일학습병행자격,L2,강구조시공,,,25V2,,
2646,W,일학습병행자격,L2,조경,,,25V2,,
2647,W,일학습병행자격,L5,조경,,,25V2,,
2648,W,일학습병행자격,L5,선박기본설계,,,25V2,,
2649,W,일학습병행자격,L3,선박의장설계,,,25V2,,
2650,W,일학습병행자격,L4,도금,,,25V2,,
2651,W,일학습병행자격,L2,전기철도신호시공,,,25V2,,
2652,W,일학습병행자격,L2,전자기기소프트웨어개발,,,25V2,,
2653,W,일학습병행자격,L5,SW개발,,,25V2,,
2654,W,일학습병행자격,L5,임베디드SW개발,,,25V2,,
2655,W,일학습병행자격,L5,IT시스템운영,,,25V2,,
2656,W,일학습병행자격,L2,제과,,,25V2,,
2657,W,일학습병행자격,L5,광물·석유자원개발,,,ver3.0,,
2658,W,일학습병행자격,L5,빅데이터분석,,,25V2,,
2659,W,일학습병행자격,L5,인공지능개발,,,25V2,,
2660,W,일학습병행자격,L3,산업보건관리,,,25V2,,
2661,W,일학습병행자격,L6,SW아키텍트,,,25V2,,
2662,W,일학습병행자격,L6,임베디드SW개발,,,25V2,,
2663,W,일학습병행자격,L5,블록체인서비스개발,,,25V2,,
2664,W,일학습병행자격,L2,3D프린터운용,,,25V2,,
2665,W,일학습병행자격,L5,가상훈련콘텐츠SW개발,,,25V2,,
2666,W,일학습병행자격,L2,반도체장비조립,,,25V2,,
2667,W,일학습병행자격,L3,건축설계,,,25V2,,
2668,T,국가기술자격,기능사,스마트공장기능사,,,,,
2669,W,일학습병행자격,L5,화학물질분석,,,25V2,,
2670,W,일학습병행자격,L3,헤어디자인,,,ver3.0,,
2671,W,일학습병행자격,L3,사출금형설계,,,ver3.0,,
2672,W,일학습병행자격,L5,공연무대디자인,,,ver3.0,,
2673,C,과정평가형자격,기능사,항공기관정비기능사,,,,,
2674,C,과정평가형자격,기능사,표면처리기능사,,,,,
2675,C,과정평가형자격,기사,패션머천다이징산업기사,,,,,
2676,C,과정평가형자격,기능사,도자공예기능사,,,,,
2677,C,과정평가형자격,기사,주조산업기사,,,,,
2678,C,과정평가형자격,기능사,배관기능사,,,,,
2679,C,과정평가형자격,기능사,전산회계운용사3급,,,,,
2680,C,과정평가형자격,기사,패션디자인산업기사,,,,,
2681,C,과정평가형자격,기사,표면처리산업기사,,,,,
2682,C,과정평가형자격,기사,용접기사,,,,,
2683,C,과정평가형자격,기사,의류기사,,,,,
2684,C,과정평가형자격,기사,직업상담사,,,,2급,
2685,C,과정평가형자격,기능사,미용사,네일,,,,
2686,C,과정평가형자격,기능사,미용사,메이크업,,,,
2687,W,일학습병행자격,L3,마케팅·커뮤니케이션,,,25V3,,
2688,T,국가기술자격,기능사,가스텅스텐아크용접기능사,,,,,
2689,W,일학습병행자격,L5,재무기획관리,,,25V3,,
2690,W,일학습병행자격,L3,생산관리,,,25V3,,
2691,W,일학습병행자격,L3,품질경영,,,25V3,,
2692,W,일학습병행자격,L5,사회복지서비스,,,25V3,,
2693,C,과정평가형자격,기능사,실내건축기능사,,,,,
2694,C,과정평가형자격,기사,화훼장식산업기사,,,,,
2695,W,일학습병행자격,L3,말이용,,,25V1,,
2696,W,일학습병행자격,L3,항공기기체정비,,,25V2,,
2697,W,일학습병행자격,L5,항공기정비,,,25V2,,
2698,W,일학습병행자격,L2,열간압연,,,25V2,,
2699,W,일학습병행자격,L2,열처리,,,25V2,,
2700,C,과정평가형자격,기능사,건설기계정비기능사,,,,,
2701,C,과정평가형자격,기능사,자동차차체수리기능사,,,,,
2702,C,과정평가형자격,기사,조경기사,,,,,
2703,C,과정평가형자격,기능사,제강기능사,,,,,
2704,C,과정평가형자격,기능사,금속재료시험기능사,,,,,
2705,C,과정평가형자격,기능사,제품응용모델링기능사,,,,,
2706,C,과정평가형자격,기능사,신발제조기능사,,,,,
2707,C,과정평가형자격,기능사,여성복기능사,,,,,
2708,C,과정평가형자격,기능사,염색기능사,침염,,,,
2709,C,과정평가형자격,기능사,염색기능사,날염,,,,
2710,T,국가기술자격,기능사,3D프린터운용기능사,,,,,
2711,W,일학습병행자격,L3,합섬원사생산,,,25V2,,
2712,W,일학습병행자격,L5,섬유염색가공,,,25V2,,
2713,W,일학습병행자격,L3,전기설계,,,25V2,,
2714,W,일학습병행자격,L5,선박의장설계,,,25V2,,
2715,W,일학습병행자격,L3,화학물질분석,,,25V2,,
2716,C,과정평가형자격,기능사,항공전자정비기능사,,,,,
2717,C,과정평가형자격,기사,조경산업기사,,,,,
2718,C,과정평가형자격,기능사,제선기능사,,,,,
2719,C,과정평가형자격,기사,전자산업기사,,,,,
2720,C,과정평가형자격,기능사,금속도장기능사,,,,,
2721,C,과정평가형자격,기능사,주조기능사,,,,,
2722,C,과정평가형자격,기능사,한복기능사,,,,,
2723,C,과정평가형자격,기능사,압연기능사,,,,,
2724,C,과정평가형자격,기능사,축로기능사,,,,,
2725,C,과정평가형자격,기능사,미용사,피부,,,,
2726,T,국가기술자격,기사,식육가공기사,,,,,
2727,C,과정평가형자격,기능사,로더운전기능사,,,,,
2728,C,과정평가형자격,기사,스마트공장산업기사,,,,,
2729,C,과정평가형자격,기능사,3D프린터운용기능사,,,,,
2730,W,일학습병행자격,L4,목재가공,,,ver3.0,,
2731,W,일학습병행자격,L5,비파괴검사관리,,,ver3.0,,
2732,W,일학습병행자격,L5,선박기관,,,ver3.0,,
2733,W,일학습병행자격,L5,선박항해,,,ver3.0,,
2734,W,일학습병행자격,L5,식물육종,,,ver3.0,,
2735,W,일학습병행자격,L5,영양체생산,,,ver3.0,,
2736,W,일학습병행자격,L4,자동용접,로봇용접,,ver3.0,,
2737,W,일학습병행자격,L5,제직생산,,,ver3.0,,
2738,W,일학습병행자격,L2,측량·지리정보개발,,,ver3.0,,
2739,W,일학습병행자격,L5,토목설계,,,ver3.0,,
2740,W,일학습병행자격,L4,패션디자인,,,ver3.0,,
2741,W,일학습병행자격,L4,패션머천다이징,,,ver3.0,,
2742,W,일학습병행자격,L3,프레스금형설계,,,ver3.0,,
2743,W,일학습병행자격,L5,해양환경보전관리,,,ver3.0,,
2744,W,일학습병행자격,L5,해양환경평가관리,,,ver3.0,,
2745,W,일학습병행자격,L4,형조방전가공,,,ver3.0,,
2746,W,일학습병행자격,L3,호텔객실서비스,,,ver3.0,,
2747,W,일학습병행자격,L5,게임그래픽,,,ver3.0,,
2748,W,일학습병행자격,L5,게임프로그래밍,,,ver3.0,,
2749,W,일학습병행자격,L5,도시계획,,,ver3.0,,
2750,W,일학습병행자격,L4,디스플레이생산,,,ver3.0,,
2751,W,일학습병행자격,L2,떡제조,,,ver3.0,,
2752,W,일학습병행자격,L5,섬유염색가공,,,ver3.0,,
2753,W,일학습병행자격,L2,신발제조,,,ver3.0,,
2754,W,일학습병행자격,L5,자원순환관리,,,ver3.0,,
2755,W,일학습병행자격,L3,제직생산,,,ver3.0,,
2756,W,일학습병행자격,L4,취업알선,,,ver3.0,,
2757,W,일학습병행자격,L5,텍스타일디자인,,,ver3.0,,
2758,W,일학습병행자격,L3,토목설계,,,ver3.0,,
2759,W,일학습병행자격,L4,판금제관,,,ver3.0,,
2760,W,일학습병행자격,L4,피트니스건강관리,,,ver3.0,,
2761,W,일학습병행자격,L4,방송시스템운용,,,ver3.0,,
2762,W,일학습병행자격,L3,가금사육,,,ver3.0,,
2763,W,일학습병행자격,L3,감정평가정보,,,ver3.0,,
2764,W,일학습병행자격,L5,감정평가정보,,,ver3.0,,
2765,W,일학습병행자격,L4,강관제조,,,ver3.0,,
2766,S,국가전문자격,기술지도사,기술지도사,기술혁신관리,,,,
2767,C,과정평가형자격,기사,전기공사산업기사,,,,,
2768,W,일학습병행자격,L5,기계품질경영,,,ver3.0,,
2769,W,일학습병행자격,L3,선박의장설계,,,ver3.0,,
2770,W,일학습병행자격,L2,선박선체건조,,,ver3.0,,
2771,W,일학습병행자격,L3,항공기부품제작,,,ver3.0,,
2772,W,일학습병행자격,L3,금속재료평가,,,ver3.0,,
2773,W,일학습병행자격,L4,금속재료평가,,,ver3.0,,
2774,W,일학습병행자격,L2,제강,,,ver3.0,,
2775,W,일학습병행자격,L3,건설안전관리,,,ver3.0,,
2776,W,일학습병행자격,L5,건설안전관리,,,ver3.0,,
2777,W,일학습병행자격,L2,건축설비시공,,,ver3.0,,
2778,W,일학습병행자격,L3,검수,,,ver3.0,,
2779,W,일학습병행자격,L5,검정,,,ver3.0,,
2780,W,일학습병행자격,L3,경량항공기레저관광조종,,,ver3.0,,
2781,W,일학습병행자격,L5,경력지도,,,ver3.0,,
2782,W,일학습병행자격,L3,고분자제품제조,,,ver3.0,,
2783,W,일학습병행자격,L5,고분자제품제조,,,ver3.0,,
2784,W,일학습병행자격,L5,공연기계장치,,,ver3.0,,
2785,W,일학습병행자격,L5,공연기술감독,,,ver3.0,,
2786,W,일학습병행자격,L5,공연무대감독,,,ver3.0,,
2787,W,일학습병행자격,L3,공연무대의상,,,ver3.0,,
2788,W,일학습병행자격,L5,공연무대의상,,,ver3.0,,
2789,W,일학습병행자격,L5,공연무대제작,,,ver3.0,,
2790,W,일학습병행자격,L5,공연연출,,,ver3.0,,
2791,W,일학습병행자격,L5,공연조명,,,ver3.0,,
2792,W,일학습병행자격,L5,공연하우스매니징,,,ver3.0,,
2793,W,일학습병행자격,L3,과수재배,,,ver3.0,,
2794,W,일학습병행자격,L5,광고제작,,,ver3.0,,
2795,W,일학습병행자격,L3,광산보안·화약류관리,,,ver3.0,,
2796,W,일학습병행자격,L3,광산조사·탐사,,,ver3.0,,
2797,W,일학습병행자격,L5,광산조사·탐사,,,ver3.0,,
2798,W,일학습병행자격,L5,교통계획설계,,,ver3.0,,
2799,W,일학습병행자격,L2,구조물해체,,,ver3.0,,
2800,W,일학습병행자격,L2,귀금속가공,,,ver3.0,,
2801,W,일학습병행자격,L3,금속공예,,,ver3.0,,
2802,W,일학습병행자격,L2,금속도장,,,ver3.0,,
2803,W,일학습병행자격,L4,금속도장,,,ver3.0,,
2804,W,일학습병행자격,L5,금속재료설계,,,ver3.0,,
2805,W,일학습병행자격,L6,IT프로젝트관리,,,ver1.0,,
2806,W,일학습병행자격,L6,디지털디자인디렉터,,,ver1.0,,
2807,T,국가기술자격,기사,바이오화학제품제조산업기사,,,,,
2808,W,일학습병행자격,L2,소방시설관리,점검,,25V1,,
2809,W,일학습병행자격,L2,세무·회계정보관리,,,25V3,,
2810,W,일학습병행자격,L3,사회복지서비스,,,25V3,,
2811,W,일학습병행자격,L5,토목시공관리,,,25V3,,
2812,W,일학습병행자격,L5,건축설계,,,25V3,,
2813,W,일학습병행자격,L3,지게차정비,,,25V3,,
2814,W,일학습병행자격,L2,선박의장,,,ver3.0,,
2815,W,일학습병행자격,L3,기계경비,,,ver3.0,,
2816,W,일학습병행자격,L3,기능성정밀화학제품제조,,,ver3.0,,
2817,W,일학습병행자격,L5,기능성정밀화학제품제조,,,ver3.0,,
2818,W,일학습병행자격,L5,기업교육,,,ver3.0,,
2819,W,일학습병행자격,L5,기업재난관리,,,ver3.0,,
2820,W,일학습병행자격,L3,기와문화재보수,,,ver3.0,,
2821,W,일학습병행자격,L5,기초석유화학제품제조,,,ver3.0,,
2822,W,일학습병행자격,L3,나전칠기,,,ver3.0,,
2823,W,일학습병행자격,L2,냉동공조설치,,,ver3.0,,
2824,W,일학습병행자격,L5,냉동공조운영관리,,,ver3.0,,
2825,W,일학습병행자격,L5,농업환경개선,,,ver3.0,,
2826,W,일학습병행자격,L2,농촌체험,,,ver3.0,,
2827,W,일학습병행자격,L5,농촌체험,,,ver3.0,,
2828,W,일학습병행자격,L4,단위화훼장식,,,ver3.0,,
2829,W,일학습병행자격,L3,단청문화재보수,,,ver3.0,,
2830,W,일학습병행자격,L2,도로장비조종,,,ver3.0,,
2831,W,일학습병행자격,L3,도료제조,,,ver3.0,,
2832,W,일학습병행자격,L5,도료제조,,,ver3.0,,
2833,W,일학습병행자격,L3,도자공예,,,ver3.0,,
2834,W,일학습병행자격,L4,동력기계설치·정비,,,ver3.0,,
2835,W,일학습병행자격,L3,돼지사육,,,ver3.0,,
2836,W,일학습병행자격,L5,로봇기구개발,,,ver3.0,,
2837,W,일학습병행자격,L5,로봇소프트웨어개발,,,ver3.0,,
2838,W,일학습병행자격,L5,로봇제어기하드웨어개발,,,ver3.0,,
2839,W,일학습병행자격,L3,만화제작,,,ver3.0,,
2840,W,일학습병행자격,L3,말사육,,,ver3.0,,
2841,W,일학습병행자격,L2,메이크업디자인,,,ver3.0,,
2842,W,일학습병행자격,L3,메이크업디자인,,,ver3.0,,
2843,W,일학습병행자격,L2,면류제조,,,ver3.0,,
2844,W,일학습병행자격,L3,목공예,,,ver3.0,,
2845,W,일학습병행자격,L2,목재가공,,,ver3.0,,
2846,W,일학습병행자격,L3,목조문화재보수,,,ver3.0,,
2847,W,일학습병행자격,L3,무대영상,,,ver3.0,,
2848,W,일학습병행자격,L5,무대영상,,,ver3.0,,
2849,W,일학습병행자격,L5,문헌정보관리,,,ver3.0,,
2850,W,일학습병행자격,L5,문화예술경영,,,ver3.0,,
2851,W,일학습병행자격,L5,환경디자인,,,25V3,,
2852,W,일학습병행자격,L3,보안경비,,,25V3,,
2853,W,일학습병행자격,L2,자동차정비,,,25V3,,
2854,W,일학습병행자격,L4,세라믹제조,,,25V3,,
2855,W,일학습병행자격,L3,섬유염색가공,,,25V3,,
2856,W,일학습병행자격,L4,패션제품유통,,,25V3,,
2857,W,일학습병행자격,L5,전기설계,,,25V3,,
2858,W,일학습병행자격,L2,전기시공,,,25V3,,
2859,W,일학습병행자격,L2,자동제어기기제작,,,25V3,,
2860,W,일학습병행자격,L4,전자기기서비스,,,25V3,,
2861,W,일학습병행자격,L3,전자기기하드웨어개발,,,25V3,,
2862,W,일학습병행자격,L3,반도체장비조립,,,25V3,,
2863,W,일학습병행자격,L3,반도체제조운영,,,25V3,,
2864,W,일학습병행자격,L4,디스플레이개발,,,25V3,,
2865,W,일학습병행자격,L3,SW개발,,,25V3,,
2866,W,일학습병행자격,L5,총무·인사,,,25V2,,
2867,W,일학습병행자격,L5,사회복지정책,,,25V2,,
2868,W,일학습병행자격,L3,사회복지서비스,,,ver3.0,,
2869,W,일학습병행자격,L3,시각디자인,,,ver3.0,,
2870,W,일학습병행자격,L3,컨벤션기획,,,ver3.0,,
2871,W,일학습병행자격,L3,플라스틱압출제품제조,,,ver3.0,,
2872,W,일학습병행자격,L2,자동차보수도장,,,ver3.0,,
2873,W,일학습병행자격,L4,선박선체건조,,,ver3.0,,
2874,W,일학습병행자격,L5,사출금형설계,,,ver3.0,,
2875,W,일학습병행자격,L2,제선,,,ver3.0,,
2876,W,일학습병행자격,L2,냉간압연,,,ver3.0,,
2877,W,일학습병행자격,L4,구조해석설계,,,ver1.0,,
2878,W,일학습병행자격,L6,기계시스템설계,,,ver1.0,,
2879,W,일학습병행자격,L2,미장·방수·타일시공,,,ver3.0,,
2880,W,일학습병행자격,L3,바이오의약품제조,,,ver3.0,,
2881,W,일학습병행자격,L5,바이오의약품제조,,,ver3.0,,
2882,W,일학습병행자격,L5,바이오화학제품제조,,,ver3.0,,
2883,W,일학습병행자격,L3,방문판매,,,ver3.0,,
2884,W,일학습병행자격,L5,방문판매,,,ver3.0,,
2885,W,일학습병행자격,L5,방송제작,,,ver3.0,,
2886,W,일학습병행자격,L5,방송시스템관리,,,ver3.0,,
2887,W,일학습병행자격,L4,방송제작운용,,,ver3.0,,
2888,W,일학습병행자격,L5,방재,,,ver3.0,,
2889,W,일학습병행자격,L3,방적원사생산,,,ver3.0,,
2890,W,일학습병행자격,L5,방적원사생산,,,ver3.0,,
2891,W,일학습병행자격,L3,버섯재배,,,ver3.0,,
2892,W,일학습병행자격,L3,보석감정,,,ver3.0,,
2893,W,일학습병행자격,L3,보석디자인,,,ver3.0,,
2894,W,일학습병행자격,L5,보존기술,,,ver3.0,,
2895,W,일학습병행자격,L3,보험영업·계약관리,,,ver3.0,,
2896,W,일학습병행자격,L5,보험영업·계약관리,,,ver3.0,,
2897,W,일학습병행자격,L2,복어조리,,,ver3.0,,
2898,W,일학습병행자격,L4,복어조리,,,ver3.0,,
2899,W,일학습병행자격,L4,부동산경·공매,,,ver3.0,,
2900,W,일학습병행자격,L5,부동산자산관리,,,ver3.0,L5,
2901,W,일학습병행자격,L3,부동산중개,,,ver3.0,L3,
2902,W,일학습병행자격,L5,부동산중개,,,ver3.0,L5,
2903,W,일학습병행자격,L4,비철금속건식제련,,,ver3.0,L4,
2904,W,일학습병행자격,L2,비철금속습식제련,,,ver3.0,L2,
2905,W,일학습병행자격,L4,비철금속습식제련,,,ver3.0,L4,
2906,W,일학습병행자격,L5,사료생산,,,ver3.0,L5,
2907,W,일학습병행자격,L5,사진촬영,,,ver3.0,L5,
2908,W,일학습병행자격,L5,산림보호,,,ver3.0,L5,
2909,W,일학습병행자격,L5,산림조성,,,ver3.0,L5,
2910,W,일학습병행자격,L5,산림토목,,,ver3.0,L5,
2911,W,일학습병행자격,L3,산업안전관리,,,ver3.0,L3,
2912,W,일학습병행자격,L5,산업안전관리,,,ver3.0,L5,
2913,W,일학습병행자격,L3,산업환경기계설비,,,ver3.0,L3,
2914,W,일학습병행자격,L6,SW아키텍트,,,ver1.0,L6,
2915,W,일학습병행자격,L3,건강운동관리,건강노화운동관리,,ver1.0,L3,
2916,W,일학습병행자격,L6,기계설비제어,,,ver1.0,L6,
2917,C,과정평가형자격,기사,건설안전산업기사,,,,,
2918,C,과정평가형자격,기사,보석디자인산업기사,,,,,
2919,C,과정평가형자격,기사,소방설비산업기사,기계분야,,,,
2920,C,과정평가형자격,기사,측량및지형공간정보산업기사,,,,,
2921,W,일학습병행자격,L5,산업환경기계설비,,,ver3.0,L5,
2922,W,일학습병행자격,L3,산업환경보건,,,ver3.0,L3,
2923,W,일학습병행자격,L5,산업환경전기·계측제어설비,,,ver3.0,L5,
2924,W,일학습병행자격,L5,상업용건물관리,,,ver3.0,L5,
2925,W,일학습병행자격,L3,상하수도시공,,,ver3.0,L3,
2926,W,일학습병행자격,L4,생산기계설치·정비,,,ver3.0,L4,
2927,W,일학습병행자격,L3,석조문화재보수,,,ver3.0,L3,
2928,W,일학습병행자격,L3,선박기관,,,ver3.0,L3,
2929,W,일학습병행자격,L3,선박시운전정비,,,ver3.0,L3,
2930,W,일학습병행자격,L5,선박의장설계,,,ver3.0,L5,
2931,W,일학습병행자격,L3,선박항해,,,ver3.0,L3,
2932,W,일학습병행자격,L4,선재가공,,,ver3.0,L4,
2933,W,일학습병행자격,L3,선체설계,,,ver3.0,L3,
2934,W,일학습병행자격,L5,선체설계,,,ver3.0,L5,
2935,W,일학습병행자격,L3,섬유공예,,,ver3.0,L3,
2936,W,일학습병행자격,L4,세라믹제조,,,ver3.0,L4,
2937,W,일학습병행자격,L2,세탁,,,ver3.0,L2,
2938,W,일학습병행자격,L3,소믈리에,,,ver3.0,L3,
2939,W,일학습병행자격,L5,소방공사관리,,,ver3.0,L5,
2940,W,일학습병행자격,L5,소음진동관리,,,ver3.0,L5,
2941,W,일학습병행자격,L3,손해사정,,,ver3.0,L3,
2942,W,일학습병행자격,L5,송배전설비시공,,,ver3.0,L5,
2943,W,일학습병행자격,L3,수도작재배,,,ver3.0,L3,
2944,W,일학습병행자격,L2,수동용접,가스메탈아크용접,,ver3.0,L2,
2945,W,일학습병행자격,L3,수상레저기구운항,,,ver3.0,L3,
2946,W,일학습병행자격,L2,수상작업용건설기계조종,,,ver3.0,L2,
2947,W,일학습병행자격,L2,수선,,,ver3.0,L2,
2948,W,일학습병행자격,L2,수중구조물시공및준설,,,ver3.0,L2,
2949,W,일학습병행자격,L3,스포츠관광플래닝,,,ver3.0,L3,
2950,W,일학습병행자격,L3,스포츠선수관리,,,ver3.0,L3,
2951,W,일학습병행자격,L3,승강기설치,,,ver3.0,L3,
2952,W,일학습병행자격,L3,승강기유지관리,,,ver3.0,L3,
2953,W,일학습병행자격,L5,시각디자인,,,ver3.0,L5,
2954,W,일학습병행자격,L3,식물육종,,,ver3.0,L3,
2955,W,일학습병행자격,L5,식품가공연구개발,,,ver3.0,L5,
2956,W,일학습병행자격,L4,식품품질관리,,,ver3.0,L4,
2957,W,일학습병행자격,L3,신변보호,,,ver3.0,L3,
2958,W,일학습병행자격,L3,건강운동관리,유소년,,ver1.0,L3,
2959,W,일학습병행자격,L4,단조압출인발,단조,,ver1.0,L4,
2960,W,일학습병행자격,L2,비철금속제련,습식,,ver1.0,L2,
2961,W,일학습병행자격,L6,임베디드SW개발,,,ver1.0,L6,
2962,W,일학습병행자격,L4,취업알선,,,ver1.0,L4,
2963,W,일학습병행자격,L5,플라스틱제품제조,압출,,ver1.0,L5,
2964,W,일학습병행자격,L3,호텔객실,,,ver1.0,L3,
2965,W,일학습병행자격,L3,호텔식음료,,,ver1.0,L3,
2966,S,국가전문자격,고용노동부 보건직7급 필기시험,고용노동부 보건직,,,,7급,
2967,W,일학습병행자격,L4,열처리,,,25V2,L4,
2968,W,일학습병행자격,L2,도금,,,25V2,L2,
2969,W,일학습병행자격,L3,선박도장,,,25V1,L3,
2970,W,일학습병행자격,L3,전기기기제작,,,25V2,L3,
